Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Unit_Price,Cost,Profit
3855,US-2018-131849,06/06/2018,10/06/2018,Standard Class,GH-14410,Gary Hansen,Home Office,United States,San Francisco,California,94122.0,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,26.4,5,0.0,5.28,17.94,8.46
3856,US-2018-105389,23/10/2018,28/10/2018,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,6,0.15,0.59,3.04,0.52
3857,US-2018-105389,23/10/2018,28/10/2018,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,823.96,5,0.0,164.79,588.15,235.81
3858,US-2018-105389,23/10/2018,28/10/2018,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10000634,Office Supplies,Art,Newell 320,10.272,4,0.0,2.57,6.75,3.52
3859,CA-2015-140816,20/12/2015,20/12/2015,Same Day,TC-21295,Toby Carlisle,Consumer,United States,Thornton,Colorado,80229.0,West,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,447.944,2,0.0,223.97,331.16,116.78
3860,CA-2018-154039,17/02/2018,22/02/2018,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Chicago,Illinois,60653.0,Central,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",480.96,4,0.0,120.24,367.97,112.99
3861,CA-2018-154039,17/02/2018,22/02/2018,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Chicago,Illinois,60653.0,Central,TEC-PH-10002789,Technology,Phones,LG Exalt,124.792,9,0.0,13.87,96.59,28.2
3862,CA-2015-135755,03/05/2015,10/05/2015,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Yonkers,New York,10701.0,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176,3,0.05,13.39,31.84,8.33
3863,CA-2015-135755,03/05/2015,10/05/2015,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Yonkers,New York,10701.0,East,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.896,3,0.0,3.63,7.96,2.94
3864,CA-2018-123246,17/10/2018,19/10/2018,Second Class,AJ-10960,Astrea Jones,Consumer,United States,San Diego,California,92037.0,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,10.64,8,0.0,1.33,6.98,3.66
3865,CA-2016-157133,28/11/2016,03/12/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Champaign,Illinois,61821.0,Central,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",151.96,1,0.05,151.96,119.59,32.37
3866,CA-2015-124709,27/07/2015,29/07/2015,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,San Francisco,California,94122.0,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238.0,7,0.0,34.0,173.33,64.67
3867,CA-2018-146360,23/04/2018,25/04/2018,Second Class,SC-20305,Sean Christensen,Consumer,United States,Lawrence,Indiana,46226.0,Central,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",155.34,6,0.0,25.89,130.52,24.82
3868,CA-2016-132486,23/10/2016,27/10/2016,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105.0,West,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,148.32,6,0.0,24.72,124.5,23.82
3869,CA-2016-132486,23/10/2016,27/10/2016,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105.0,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.784,4,0.0,60.2,178.3,62.48
3870,CA-2016-132486,23/10/2016,27/10/2016,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105.0,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,6,0.0,31.99,131.48,60.49
3871,CA-2016-132486,23/10/2016,27/10/2016,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105.0,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,9,0.0,1.28,8.05,3.51
3872,CA-2016-132486,23/10/2016,27/10/2016,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105.0,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11.8,10,0.0,1.18,8.44,3.36
3873,CA-2016-132486,23/10/2016,27/10/2016,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105.0,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,1,0.0,842.35,614.89,227.46
3874,CA-2017-136231,05/09/2017,07/09/2017,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604.0,South,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,23.472,6,0.0,3.91,15.52,7.95
3875,CA-2017-136231,05/09/2017,07/09/2017,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604.0,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",86.058,5,0.05,17.21,61.01,25.04
3876,CA-2017-136231,05/09/2017,07/09/2017,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604.0,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,108.784,1,0.0,108.78,82.99,25.79
3877,CA-2017-136231,05/09/2017,07/09/2017,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604.0,South,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,10.272,5,0.0,2.05,7.23,3.04
3878,CA-2017-140641,28/10/2017,02/11/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Tampa,Florida,33614.0,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,38.19,3,0.0,12.73,27.07,11.12
3879,CA-2015-151001,05/04/2015,07/04/2015,First Class,JG-15805,John Grady,Corporate,United States,Decatur,Illinois,62521.0,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",49.632,4,0.0,12.41,33.0,16.63
3880,CA-2015-151001,05/04/2015,07/04/2015,First Class,JG-15805,John Grady,Corporate,United States,Decatur,Illinois,62521.0,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,52.096,3,0.0,17.37,31.81,20.28
3881,CA-2016-129896,15/06/2016,20/06/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234.0,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,9.568,9,0.05,1.06,6.36,3.2
3882,CA-2016-129896,15/06/2016,20/06/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234.0,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,4,0.0,20.59,54.19,28.18
3883,CA-2016-129896,15/06/2016,20/06/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234.0,West,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",364.704,4,0.0,91.18,274.73,89.97
3884,CA-2016-129896,15/06/2016,20/06/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234.0,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",40.256,10,0.0,4.03,29.49,10.77
3885,CA-2015-152849,05/07/2015,12/07/2015,Standard Class,DW-13195,David Wiener,Corporate,United States,Knoxville,Tennessee,37918.0,South,OFF-AR-10002833,Office Supplies,Art,Newell 322,4.368,10,0.0,0.44,2.79,1.58
3886,US-2018-127341,29/01/2018,02/02/2018,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",12.128,2,0.1,6.06,9.64,2.49
3887,CA-2017-167759,03/03/2017,08/03/2017,Second Class,CC-12670,Craig Carreira,Consumer,United States,Bloomington,Indiana,47401.0,Central,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,134.85,9,0.05,14.98,120.16,14.69
3888,CA-2015-100895,02/06/2015,06/06/2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076.0,South,OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",8.56,10,0.05,0.86,6.39,2.17
3889,CA-2015-100895,02/06/2015,06/06/2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076.0,South,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,239.97,8,0.05,30.0,181.13,58.84
3890,CA-2015-100895,02/06/2015,06/06/2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076.0,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",356.94,3,0.0,118.98,215.16,141.78
3891,US-2017-163881,24/11/2017,30/11/2017,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036.0,West,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,7,0.05,94.27,505.43,154.47
3892,US-2017-163881,24/11/2017,30/11/2017,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036.0,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,1684.752,5,0.0,336.95,1221.39,463.36
3893,US-2017-163881,24/11/2017,30/11/2017,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036.0,West,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,559.92,8,0.1,69.99,451.44,108.48
3894,US-2017-144547,10/11/2017,14/11/2017,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Houston,Texas,77036.0,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,279.944,9,0.0,31.1,233.48,46.46
3895,US-2015-112200,22/11/2015,28/11/2015,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Bolingbrook,Illinois,60440.0,Central,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",9.98,3,0.05,3.33,7.23,2.75
3896,CA-2018-110212,01/05/2018,05/05/2018,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Texarkana,Arkansas,71854.0,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",48.9,2,0.0,24.45,34.81,14.09
3897,CA-2018-134285,07/12/2018,12/12/2018,Standard Class,DS-13180,David Smith,Corporate,United States,San Antonio,Texas,78207.0,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,3.552,7,0.2,0.51,3.12,0.43
3898,CA-2018-134285,07/12/2018,12/12/2018,Standard Class,DS-13180,David Smith,Corporate,United States,San Antonio,Texas,78207.0,Central,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,15.552,4,0.0,3.89,9.92,5.63
3899,CA-2018-102267,30/11/2018,04/12/2018,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Edinburg,Texas,78539.0,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.368,1,0.0,2.37,1.64,0.73
3900,CA-2018-157980,07/12/2018,09/12/2018,First Class,SH-20395,Shahid Hopkins,Consumer,United States,Toledo,Ohio,43615.0,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,127.984,1,0.0,127.98,102.64,25.35
3901,CA-2016-121097,03/01/2016,08/01/2016,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Baytown,Texas,77520.0,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,10.368,2,0.0,5.18,7.04,3.33
3902,CA-2016-151043,14/11/2016,20/11/2016,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,47.984,4,0.05,12.0,37.46,10.53
3903,US-2016-119312,02/10/2016,07/10/2016,Second Class,CS-12400,Christopher Schild,Home Office,United States,Los Angeles,California,90045.0,West,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,270.34,9,0.05,30.04,184.26,86.08
3904,CA-2016-167010,05/04/2016,10/04/2016,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,98.112,3,0.0,32.7,65.35,32.76
3905,CA-2016-167010,05/04/2016,10/04/2016,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,563.808,4,0.0,140.95,415.75,148.05
3906,CA-2016-167010,05/04/2016,10/04/2016,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,10.428,2,0.0,5.21,7.61,2.82
3907,CA-2016-167010,05/04/2016,10/04/2016,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.136,5,0.2,109.43,511.4,35.74
3908,CA-2016-167010,05/04/2016,10/04/2016,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,5,0.05,2.97,12.15,2.7
3909,CA-2016-167010,05/04/2016,10/04/2016,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,41.988,8,0.1,5.25,35.14,6.85
3910,CA-2016-167010,05/04/2016,10/04/2016,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",7.584,10,0.0,0.76,6.03,1.55
3911,CA-2016-167010,05/04/2016,10/04/2016,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",352.45,2,0.0,176.22,244.2,108.25
3912,CA-2018-126788,05/06/2018,06/06/2018,First Class,AB-10105,Adrian Barton,Consumer,United States,Pearland,Texas,77581.0,Central,TEC-PH-10001619,Technology,Phones,LG G3,470.376,8,0.0,58.8,335.18,135.19
3913,CA-2018-148068,18/09/2018,25/09/2018,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10035.0,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.44,1,0.0,19.44,13.47,5.97
3914,CA-2018-148068,18/09/2018,25/09/2018,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82,7,0.0,1.4,6.44,3.38
3915,US-2018-142573,18/07/2018,23/07/2018,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023.0,West,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",801.6,4,0.05,200.4,667.91,133.69
3916,US-2018-142573,18/07/2018,23/07/2018,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023.0,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",161.568,5,0.05,32.31,129.66,31.91
3917,US-2018-142573,18/07/2018,23/07/2018,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,16.096,3,0.05,5.37,12.14,3.95
3918,US-2018-142573,18/07/2018,23/07/2018,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,7.656,4,0.0,1.91,4.68,2.97
3919,US-2018-142573,18/07/2018,23/07/2018,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023.0,West,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,311.976,2,0.05,155.99,219.31,92.66
3920,US-2016-148817,01/12/2016,07/12/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Chesapeake,Virginia,23320.0,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,2,0.0,30.84,38.98,22.7
3921,US-2016-148817,01/12/2016,07/12/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Chesapeake,Virginia,23320.0,South,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",63.96,6,0.1,10.66,45.05,18.91
3922,CA-2017-110044,28/06/2017,02/07/2017,Second Class,RF-19735,Roland Fjeld,Consumer,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,359.976,3,0.0,119.99,293.39,66.59
3923,CA-2018-146920,28/08/2018,01/09/2018,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,10,0.1,2.53,20.95,4.39
3924,CA-2018-146920,28/08/2018,01/09/2018,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),26.72,6,0.0,4.45,16.75,9.97
3925,CA-2015-103940,17/09/2015,21/09/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103.0,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,30.28,7,0.0,4.33,19.05,11.23
3926,CA-2015-103940,17/09/2015,21/09/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103.0,West,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,57.93,6,0.05,9.65,37.71,20.22
3927,CA-2015-103940,17/09/2015,21/09/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103.0,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,9,0.05,3.93,27.11,8.23
3928,CA-2015-103940,17/09/2015,21/09/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103.0,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,8,0.0,17.16,94.85,42.39
3929,CA-2017-162082,14/03/2017,17/03/2017,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550.0,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",241.332,2,0.0,120.67,177.75,63.58
3930,CA-2017-162082,14/03/2017,17/03/2017,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550.0,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,5.184,10,0.05,0.52,3.57,1.61
3931,CA-2017-162082,14/03/2017,17/03/2017,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550.0,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",145.544,5,0.05,29.11,98.99,46.55
3932,CA-2017-132094,26/08/2017,02/09/2017,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",5.472,1,0.0,5.47,3.55,1.93
3933,CA-2017-132094,26/08/2017,02/09/2017,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,47.984,1,0.0,47.98,35.25,12.73
3934,CA-2018-123001,02/09/2018,08/09/2018,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309.0,West,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",9.4,4,0.15,2.35,8.25,1.15
3935,CA-2018-123001,02/09/2018,08/09/2018,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309.0,West,OFF-LA-10004544,Office Supplies,Labels,Avery 505,74.0,6,0.0,12.33,47.95,26.05
3936,CA-2018-123001,02/09/2018,08/09/2018,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309.0,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,7,0.0,28.8,146.21,55.37
3937,CA-2016-118955,16/06/2016,20/06/2016,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,75051.0,Central,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,28.752,3,0.0,9.58,20.95,7.81
3938,CA-2016-118955,16/06/2016,20/06/2016,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,75051.0,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,27.216,1,0.1,27.22,19.17,8.04
3939,CA-2016-118955,16/06/2016,20/06/2016,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,75051.0,Central,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,197.372,7,0.1,28.2,150.38,46.99
3940,US-2017-143448,10/12/2017,10/12/2017,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Greenwood,Indiana,46142.0,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,1,0.05,1424.9,1209.77,215.13
3941,CA-2018-117863,18/05/2018,23/05/2018,Standard Class,TS-21340,Toby Swindell,Consumer,United States,New York City,New York,10024.0,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,7,0.0,2.08,10.81,3.75
3942,CA-2018-117863,18/05/2018,23/05/2018,Standard Class,TS-21340,Toby Swindell,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.048,10,0.0,0.3,2.22,0.83
3943,CA-2018-160458,27/05/2018,29/05/2018,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,2,0.05,12.96,20.58,5.34
3944,US-2017-142685,23/06/2017,30/06/2017,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Buffalo,New York,14215.0,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,835.17,6,0.1,139.2,694.14,141.03
3945,CA-2017-133144,16/05/2017,21/05/2017,Second Class,DO-13435,Denny Ordway,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,17.34,4,0.0,4.34,10.65,6.69
3946,CA-2018-167871,18/11/2018,23/11/2018,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Homestead,Florida,33030.0,South,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,44.384,1,0.0,44.38,28.64,15.74
3947,CA-2018-167871,18/11/2018,23/11/2018,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Homestead,Florida,33030.0,South,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,2.944,4,0.2,0.74,2.42,0.53
3948,CA-2017-119963,18/11/2017,22/11/2017,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506.0,Central,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,6.368,9,0.0,0.71,4.27,2.1
3949,CA-2017-119963,18/11/2017,22/11/2017,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506.0,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",48.848,3,0.0,16.28,29.93,18.92
3950,CA-2017-119963,18/11/2017,22/11/2017,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506.0,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,19.648,8,0.1,2.46,15.18,4.47
3951,CA-2017-119963,18/11/2017,22/11/2017,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506.0,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",255.108,6,0.0,42.52,169.04,86.06
3952,CA-2015-121167,28/11/2015,30/11/2015,Second Class,MO-17500,Mary O'Rourke,Consumer,United States,Freeport,New York,11520.0,East,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,7,0.0,2.46,12.24,5.01
3953,US-2017-151862,01/03/2017,08/03/2017,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Denver,Colorado,80219.0,West,TEC-PH-10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,159.984,2,0.0,79.99,121.47,38.51
3954,CA-2018-152961,15/01/2018,19/01/2018,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Quincy,Massachusetts,2169.0,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,10,0.0,1.27,7.67,5.03
3955,CA-2015-133228,04/04/2015,09/04/2015,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Detroit,Michigan,48205.0,Central,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,3,0.05,1.82,4.16,1.31
3956,CA-2015-133228,04/04/2015,09/04/2015,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Detroit,Michigan,48205.0,Central,OFF-AR-10001955,Office Supplies,Art,Newell 319,79.36,9,0.0,8.82,54.63,24.73
